text,label_id,category
Futsal,5,hiburan
Bebek Goreng,0,makanan
@ GrabBike,2,transportasi
Kereta Api,2,transportasi
teh hijau,1,minuman
Wahana,5,hiburan
Lab Kesehatan,6,kesehatan
Tiket Konser,5,hiburan
Karaoke,5,hiburan
E Matcha,1,minuman
OBAT BATUK,6,kesehatan
Top Up Game,5,hiburan
Hansaplast,6,kesehatan
mouse,3,belanja
1xMaximCar,2,transportasi
Biaya Berobat,6,kesehatan
Softlens,6,kesehatan
Transfer,7,lain_lain
Wrap,0,makanan
BRUSCHETTA,0,makanan
3xCat Akrilik,5,hiburan
Kopi Sus,1,minuman
ISI PULSA,4,tagihan
.Ongkos Kirim#,7,lain_lain
Ltte,1,minuman
nggarsi,3,belanja
bensin,2,transportasi
Vitain ,6,kesehatan
Karaoke,5,hiburan
Pameran,5,hiburan
Ikat Pinggang,3,belanja
Good Day,1,minuman
skincare,3,belanja
BPJS Kesehatan,4,tagihan
dumpling,0,makanan
2xBiscuit,0,makanan
Tisu,3,belanja
3xPeppermint Tea,1,minuman
Sampo,3,belanja
Formulir,7,lain_lain
-Buku Tulis*,3,belanja
Donasi,7,lain_lain
WiFi,4,tagihan
.Betadine*,6,kesehatan
uRmah Sakit,6,kesehatan
iced latte,1,minuman
Jus Melon,1,minuman
WiFi,4,tagihan
Biaya Admi,4,tagihan
Kopi Espresso,1,minuman
Cookie,0,makanan
Pameran,5,hiburan
2xBioskop,5,hiburan
Nasi Ayam Geprek,0,makanan
Grab,2,transportasi
JNT,7,lain_lain
Brown Sugar,1,minuman
Guardian,6,kesehatan
Ojek,2,transportasi
2 Cabut Gigi,6,kesehatan
Fried Rice,0,makanan
STRAWBERRY DRINK,1,minuman
Es Dawet,1,minuman
es kopi susu,1,minuman
Jilid,7,lain_lain
@ Brown Sugar,1,minuman
Wahana,5,hiburan
donasi,7,lain_lain
OBAT SAKIT KEPALA,6,kesehatan
E-Toll,2,transportasi
Air PAM,4,tagihan
Maxim,2,transportasi
Cvrae lMcchiato,1,minuman
_Gado-Gado_,0,makanan
Retribus inarir,2,transportasi
Diamond ML,5,hiburan
Dokter Gigi,6,kesehatan
Air Mineral,1,minuman
futsal,5,hiburan
-Kopi Cappuccino.,1,minuman
JNE,7,lain_lain
GoRide,2,transportasi
#Biaya Berobat-,6,kesehatan
Kaos,3,belanja
Obat Sakit Kepala,6,kesehatan
Fried Rice,0,makanan
Pulpen,3,belanja
BUBBLE TEA,1,minuman
Top Up Genshin,5,hiburan
Kacamata,3,belanja
Spring Roll,0,makanan
buku novel,5,hiburan
_Tiket Masuk-,5,hiburan
Deodoran,3,belanja
Parkir,2,transportasi
kolam renang,5,hiburan
#Dompet_,3,belanja
1oodle,0,makanan
Biosko,5,hiburan
SOFTENER,3,belanja
Obat Diare,6,kesehatan
TOP UP PUBG,5,hiburan
TOPI,3,belanja
Nonton Film,5,hiburan
tagihan listrik,4,tagihan
Commuter Line,2,transportasi
1 Pizza Toast,0,makanan
PCR,6,kesehatan
Tenis,5,hiburan
bowling,5,hiburan
JNT,7,lain_lain
Festival,5,hiburan
Pie,0,makanan
Cuci Baju,7,lain_lain
Mikrolet,2,transportasi
Tiket Event,5,hiburan
Pulsa,4,tagihan
Banana Bread,0,makanan
OjekOnline,2,transportasi
1xAmericano,1,minuman
TIKET KONSER,5,hiburan
Le Mineral,1,minuman
@ Disney Plus,4,tagihan
Ganti Oli,2,transportasi
Metromini,2,transportasi
Donasi,7,lain_lain
iuran kelas,7,lain_lain
Tol,2,transportasi
Peppermint Tea,1,minuman
Materai,7,lain_lain
Uang K@,4,tagihan
2 Lain-lain,7,lain_lain
MOZZARELLA STICK,0,makanan
Cabut Gigi,6,kesehatan
air pam,4,tagihan
Nonton Fim,5,hiburan
Gelang,3,belanja
Lensa Kontak,6,kesehatan
Lain-lain,7,lain_lain
#Nugget*,0,makanan
1xAngkot,2,transportasi
Dompet,3,belanja
Lab Kesehatan,6,kesehatan
Taman Bermain,5,hiburan
SiCepat,7,lain_lain
*Spotify*,4,tagihan
Nonton Film,5,hiburan
Biaya Berobat,6,kesehatan
PIZZA TOAST,0,makanan
MATCHA LATTE,1,minuman
Retribusi Parkir,2,transportasi
Biaya Berobat,6,kesehatan
Tike Masuk,5,hiburan
Boba,1,minuman
Mouse,3,belanja
P*rik rMotor,2,transportasi
oolong tea,1,minuman
Lemonade,1,minuman
Calpico,1,minuman
Lab Kesehatan,6,kesehatan
masker,6,kesehatan
Lainlian,7,lain_lain
Tenis,5,hiburan
GoSend,7,lain_lain
2 Busway,2,transportasi
Adobe,4,tagihan
Anteraja,7,lain_lain
Cinepolis,5,hiburan
Ojek,2,transportasi
Sabun,3,belanja
Bioskop,5,hiburan
Iura Kelas,7,lain_lain
Donasi,7,lain_lain
Cek Darah,6,kesehatan
_Dokter Gigi*,6,kesehatan
Asuransi,4,tagihan
Frappe,1,minuman
Mobil Online,2,transportasi
Biaya Kos,4,tagihan
Lensa Kontak,6,kesehatan
_OjekOnline.,2,transportasi
Kimia Farma,6,kesehatan
1xCinepolis,5,hiburan
Bensin,2,transportasi
kertas hvs,3,belanja
First eMdia,4,tagihan
Buloggi,0,makanan
LATTE,1,minuman
Microsoft 365,4,tagihan
Ayam Goreng,0,makanan
Gelang,3,belanja
Canva Pro,4,tagihan
Kopi Sus Kolonel,1,minuman
Gelang,3,belanja
PLN,4,tagihan
Patungan,7,lain_lain
bpjs kesehatan,4,tagihan
Zakat,7,lain_lain
Setrika,7,lain_lain
Iced Americano,1,minuman
APOTEK,6,kesehatan
*Dakgalbi*,0,makanan
Nasi Liwet,0,makanan
Obat Sakit Kepala,6,kesehatan
Dompet,3,belanja
Caramel Latte,1,minuman
CGV,5,hiburan
2 JNE,7,lain_lain
Lavender Latte,1,minuman
Iuran,4,tagihan
Map Plastik,3,belanja
Dress,3,belanja
Kacamata,6,kesehatan
Bus,2,transportasi
@ Tagihan Listrik,4,tagihan
Futsal,5,hiburan
Biaya Transfer,7,lain_lain
Iced Americano,1,minuman
Paket Data,4,tagihan
Netflix,4,tagihan
BPJS Kesehatan,4,tagihan
Gelang,3,belanja
Es Buah,1,minuman
Pertalite,2,transportasi
Kopi Tubruk,1,minuman
1xSedekah,7,lain_lain
Matcha Latte,1,minuman
Internet Bulanan,4,tagihan
Si3epa$,7,lain_lain
Headset,3,belanja
2 Sepatu,3,belanja
2 Hazelnut Latte,1,minuman
Nachos,0,makanan
Parfait,0,makanan
Kereta Api,2,transportasi
Masker,6,kesehatan
Mikrolet,2,transportasi
indihome,4,tagihan
Headset,3,belanja
SiCepat,7,lain_lain
Ar PAM,4,tagihan
KONTRAKAN,4,tagihan
Betadine,6,kesehatan
Pertalite,2,transportasi
Patungan,7,lain_lain
Setrika,7,lain_lain
Jus eruk,1,minuman
Burger,0,makanan
us Dawet,1,minuman
BBM,2,transportasi
Internet Bulanan,4,tagihan
Penggaris,3,belanja
Zakat,7,lain_lain
Caramel Macchiato,1,minuman
Taksi Online,2,transportasi
FLASHDISK,3,belanja
Gulai,0,makanan
Deodoran,3,belanja
KARAOKE,5,hiburan
Isi Bensin,2,transportasi
Canva Pro,4,tagihan
Mobi Online,2,transportasi
Minyak Kayu Putih,6,kesehatan
SPOTIFY,4,tagihan
1xMap Plastik,3,belanja
Cuci Baju,7,lain_lain
Penggaris,3,belanja
Masker,6,kesehatan
Legalisir,7,lain_lain
Bowling,5,hiburan
Kebun Binatang,5,hiburan
TAS,3,belanja
Penggaris,3,belanja
Cat Afrilki,5,hiburan
3xKereta Api,2,transportasi
busway,2,transportasi
Orange Juice,1,minuman
Klinik,6,kesehatan
Good Day,1,minuman
Pulsa,4,tagihan
TOPI,3,belanja
BAYAR KOS,4,tagihan
bayar kos,4,tagihan
@ Biaya Admin,4,tagihan
Gado-Gado,0,makanan
.Kereta Api-,2,transportasi
Uang Kos,4,tagihan
Lain-lain,7,lain_lain
YouTube Premium,4,tagihan
kaos,3,belanja
Textbook,3,belanja
GrabCar,2,transportasi
komik,5,hiburan
GANTI OLI,2,transportasi
Kolam Renang,5,hiburan
Top Up FF,5,hiburan
sampo,3,belanja
Biaya Transfer,7,lain_lain
#Ramyeon-,0,makanan
Nasi Bakar,0,makanan
Kuota Internet,4,tagihan
Obat Flu,6,kesehatan
*Mushroom Soup*,0,makanan
Parkir Mobil,2,transportasi
Multivitain,6,kesehatan
Futsal,5,hiburan
Parkir Mobil,2,transportasi
Strudel,0,makanan
Transjakarta,2,transportasi
Es Kelapa Muda,1,minuman
Buku Kuliah,3,belanja
Badminton,5,hiburan
GrabCar,2,transportasi
billiard,5,hiburan
Kimia Farma,6,kesehatan
Good Day,1,minuman
Cukur,7,lain_lain
Cinepolis,5,hiburan
Disney Plus,4,tagihan
Sausage Bread,0,makanan
sewa kos,4,tagihan
Metromini,2,transportasi
Canva Pro,4,tagihan
GoSend,7,lain_lain
Nasi Campu,0,makanan
Gojek,2,transportasi
Tiket Konser,5,hiburan
ISI PULSA,4,tagihan
Makan Sidn6,0,makanan
Materai,7,lain_lain
IndiHome,4,tagihan
Infaq,7,lain_lain
Ojek,2,transportasi
Spring Roll,0,makanan
Jus Jambu,1,minuman
Ibuprofen,6,kesehatan
Jus Alpukat,1,minuman
Pancake,0,makanan
Commuter Line,2,transportasi
MACARON,0,makanan
Ko5am Resang,5,hiburan
GrabCar,2,transportasi
asuransi,4,tagihan
Apotek,6,kesehatan
GOJEK,2,transportasi
TOP UP FF,5,hiburan
VITAMIN C,6,kesehatan
Potong Rambut,7,lain_lain
Cappuccino,1,minuman
Keyboard,3,belanja
Multivitamin,6,kesehatan
2 Ongkos Kirim,7,lain_lain
ATM,7,lain_lain
YouTube Premium,4,tagihan
Anteraja,7,lain_lain
PEACH TEA,1,minuman
3xMaterai,7,lain_lain
Baterai,3,belanja
TIKET PESAWAT,2,transportasi
zakat,7,lain_lain
Pretzel,0,makanan
Maxim,2,transportasi
NACHOS,0,makanan
Oba Sakit Kepala,6,kesehatan
PDAM,4,tagihan
Boba,1,minuman
E-Toll,2,transportasi
Data Internet,4,tagihan
Sorbet,0,makanan
Lensa Kontak,6,kesehatan
Sandal,3,belanja
KOPI INSTAN,1,minuman
VOUCHER GAME,5,hiburan
Legalisir,7,lain_lain
tokopedia,3,belanja
Kereta Api,2,transportasi
Bihun Goreng,0,makanan
#Top Up Genshin-,5,hiburan
Damri,2,transportasi
PDAM,4,tagihan
Salon,7,lain_lain
Fried Rice,0,makanan
Tiket Kereta,2,transportasi
Popcorn,0,makanan
Mushroom Soup,0,makanan
_Mineral Water.,1,minuman
ds K!lpaa M7da,1,minuman
Muffin,0,makanan
PLN,4,tagihan
UC PUBG,5,hiburan
Lain-lain,7,lain_lain
1 Transfer,7,lain_lain
lampu,3,belanja
Udon,0,makanan
Makan Siang,0,makanan
*Tempura-,0,makanan
1xCommuter Line,2,transportasi
Voucher Game,5,hiburan
Tisu,3,belanja
1 Paracetamol,6,kesehatan
Le Mineral,1,minuman
Tas,3,belanja
Topi,3,belanja
GrabCar,2,transportasi
Trt,0,makanan
BIAYA ADMIN,4,tagihan
KRL,2,transportasi
Kopi Tubruk,1,minuman
Sewa Kos,4,tagihan
Tiket (iosko#,5,hiburan
Sunscreen,3,belanja
Brown Sugar Latte,1,minuman
Pertalite,2,transportasi
CARAMEL LATTE,1,minuman
Spring Roll,0,makanan
tkay Malam,0,makanan
2xToken Listrik,4,tagihan
Nasi Goreng,0,makanan
Spidol,3,belanja
Map Plasti,3,belanja
Print,7,lain_lain
Ojek,2,transportasi
Mango Drink,1,minuman
Buku Catatan,3,belanja
Pulsa,4,tagihan
Ibuprofen,6,kesehatan
Biaya Transfer,7,lain_lain
Angkot,2,transportasi
Tranhjakarat,2,transportasi
Cat Akrilik,5,hiburan
kupat tahu,0,makanan
#Grill#,0,makanan
Donasi,7,lain_lain
3xGrabExpress,7,lain_lain
Tagihan HP,4,tagihan
Amoxicillin,6,kesehatan
1 Softener,3,belanja
Club Sandwich,0,makanan
@ Paket Data,4,tagihan
@ Earl Grey,1,minuman
Strawberry Drink,1,minuman
2xAntasida,6,kesehatan
Chicken Wing,0,makanan
Tiramisu,0,makanan
1 Telur Dadar,0,makanan
NASI LIWET,0,makanan
Ice Cream,0,makanan
1xMaxim,2,transportasi
Pasta Gigi,3,belanja
Frappe,1,minuman
First Media,4,tagihan
Parfait,0,makanan
ANGKOT,2,transportasi
Ganti Oli,2,transportasi
Tisu,3,belanja
Tiket MRT,2,transportasi
Jajan,7,lain_lain
Suplemen,6,kesehatan
Lab Kesehatan,6,kesehatan
Taman Bermain,5,hiburan
_OjekOnline*,2,transportasi
Tiket Wisata,5,hiburan
.Cuci Baju-,7,lain_lain
#Lain-lain.,7,lain_lain
Apple Music,4,tagihan
dokter,6,kesehatan
Earphone,3,belanja
Nasi Box,0,makanan
1xScan,7,lain_lain
.GrabExpress*,7,lain_lain
PARKIR,2,transportasi
PLN,4,tagihan
Pulsa,4,tagihan
Rawon,0,makanan
Rumah Sakit,6,kesehatan
Stempel,7,lain_lain
AMERICANO,1,minuman
Skincare,3,belanja
Biaya Kos,4,tagihan
Top Up Genshin,5,hiburan
MULTIVITAMIN,6,kesehatan
@ Ketoprak,0,makanan
Macchiato,1,minuman
Parkir,2,transportasi
STABILO,3,belanja
Obat Diare,6,kesehatan
Tagihan HP,4,tagihan
Parkir Mobil,2,transportasi
2 Cukur,7,lain_lain
Stabilo,3,belanja
-Kopi Hitam.,1,minuman
Kopi Dalgona,1,minuman
Ketoprak,0,makanan
-Kopi Gula Aren.,1,minuman
Brown Sugar Latte,1,minuman
Kopi Aren,1,minuman
Apotek,6,kesehatan
Tas,3,belanja
Cat Akrilik,5,hiburan
Kopi Dalgona,1,minuman
valt7e,1,minuman
BETADINE,6,kesehatan
multivitamin,6,kesehatan
2xInternet Bulanan,4,tagihan
Ongkir,7,lain_lain
Ibuprofen,6,kesehatan
Lensa Kontak,6,kesehatan
Netflix,4,tagihan
nugget,0,makanan
YouTube Premium,4,tagihan
.Cardigan*,3,belanja
Pame5n,5,hiburan
Infaq,7,lain_lain
Hazelnut Latte,1,minuman
Sparklin gter,1,minuman
GrabExpress,7,lain_lain
Top Up Game,5,hiburan
Anteraja,7,lain_lain
Celana,3,belanja
Dokter Gigi,6,kesehatan
Disney Plus,4,tagihan
Tagiha Air,4,tagihan
SPBU,2,transportasi
Bayar Kos,4,tagihan
Materai,7,lain_lain
adobe,4,tagihan
Infaq,7,lain_lain
Topi,3,belanja
N4si Puti,0,makanan
GNOCCHI,0,makanan
Fried Noodl,0,makanan
cek darah,6,kesehatan
#Ongkos Kirim-,7,lain_lain
Macchiato,1,minuman
.Rapid Test#,6,kesehatan
Onion Ring,0,makanan
Kupat Tahu,0,makanan
spotify,4,tagihan
Festival,5,hiburan
#Mozzarella Stick_,0,makanan
Fitness,5,hiburan
1 GoSend,7,lain_lain
HANSAPLAST,6,kesehatan
Cappuccion,1,minuman
Wrap,0,makanan
tiket bus,2,transportasi
Topi,3,belanja
Gorengan,0,makanan
Buk Novel,5,hiburan
Waffle,0,makanan
Baju,3,belanja
SKINCARE,3,belanja
Sewa Kos,4,tagihan
Ikan Bakar,0,makanan
Tiket Bioskop,5,hiburan
Salon,7,lain_lain
Kopi Hitam,1,minuman
.Resep Dokter.,6,kesehatan
Lensa Konta,6,kesehatan
Kebun Binatang,5,hiburan
Carpaccio,0,makanan
Konsultasi Dokter,6,kesehatan
Billiard,5,hiburan
Mouse,3,belanja
JNE,7,lain_lain
Tagihan Listrik,4,tagihan
ES DAWET,1,minuman
agqhan Listrik,4,tagihan
Jilid,7,lain_lain
*Patungan*,7,lain_lain
.Paracetamol#,6,kesehatan
@ Buku Kuliah,3,belanja
penggaris,3,belanja
Laundry,7,lain_lain
Thai Tea,1,minuman
Dokter,6,kesehatan
Thai Tea,1,minuman
Potong Rambut,7,lain_lain
Kacamata,6,kesehatan
2 Bensin,2,transportasi
@ Cardigan,3,belanja
GoRide,2,transportasi
Vitamiz ,6,kesehatan
Angkot,2,transportasi
angkot,2,transportasi
Kaos,3,belanja
french toast,0,makanan
obat batuk,6,kesehatan
-Sampo_,3,belanja
materai,7,lain_lain
Kaos,3,belanja
Kimia Farma,6,kesehatan
Tiket Bus,2,transportasi
2xParkir Motor,2,transportasi
Frappe,1,minuman
E-Toll,2,transportasi
Biaya Periksa,6,kesehatan
Muffin,0,makanan
Betadine,6,kesehatan
Steam,5,hiburan
KOPI TUBRUK,1,minuman
PDAM,4,tagihan
GoSend,7,lain_lain
Strudel,0,makanan
Crostini,0,makanan
Formulir,7,lain_lain
Nonton Fil,5,hiburan
1xTeh Manis,1,minuman
Ojek,2,transportasi
ongkir,7,lain_lain
Nasi Goreng Kampung,0,makanan
Obat Diare,6,kesehatan
Dompet,3,belanja
3xHotdog,0,makanan
Mie Goreng,0,makanan
3xMizone,1,minuman
_Tas_,3,belanja
#Pameran_,5,hiburan
ganti oli,2,transportasi
Baju,3,belanja
Vitamin C,6,kesehatan
_Busway.,2,transportasi
CGV,5,hiburan
Sewa Kos,4,tagihan
#Tas#,3,belanja
First Media,4,tagihan
Rapid Test,6,kesehatan
UC PUBG,5,hiburan
SPBU,2,transportasi
headset,3,belanja
Kopi Susu Kolonel,1,minuman
Kebun Binatang,5,hiburan
Grape Juice,1,minuman
2xMasker,6,kesehatan
Hoodie,3,belanja
1 First Media,4,tagihan
UC PUBG,5,hiburan
Suplemen,6,kesehatan
.Es Campur*,1,minuman
Tiket Konser,5,hiburan
Kupat Tahu,0,makanan
Pudding,0,makanan
Rumah Sakit,6,kesehatan
1xKopi Latte,1,minuman
MRT,2,transportasi
Calpico,1,minuman
Powe Bank,3,belanja
Kilnik,6,kesehatan
Microsoft 365,4,tagihan
Kopi Susu,1,minuman
2xBuku Novel,5,hiburan
buku catatan,3,belanja
Bowling,5,hiburan
Jaket,3,belanja
Asuransi,4,tagihan
Biaya Admin,4,tagihan
Tiket Konser,5,hiburan
Formulir,7,lain_lain
Soba,0,makanan
Vanilla Latte,1,minuman
Carrot Cake,0,makanan
Transjakarta,2,transportasi
kebun binatang,5,hiburan
Es Campu9,1,minuman
Burger,0,makanan
Dress,3,belanja
Jam Tangan,3,belanja
#Greek Salad#,0,makanan
Lychee Drink,1,minuman
Print,7,lain_lain
Ongkir,7,lain_lain
3xTagihan Listrik,4,tagihan
Transfr,7,lain_lain
Print,7,lain_lain
Pasta Gigi,3,belanja
B9y Admiv,4,tagihan
Klinik,6,kesehatan
Earphone,3,belanja
kopi espresso,1,minuman
Tiket Masu,5,hiburan
Croissant,0,makanan
Antasida,6,kesehatan
3xVoucher Game,5,hiburan
Chocolate Cake,0,makanan
*Servis Motor*,2,transportasi
Flashdisk,3,belanja
Nasi Box,0,makanan
@ Grab,2,transportasi
parkir motor,2,transportasi
Cek Darah,6,kesehatan
Lain-lain,7,lain_lain
Kabel Dat,3,belanja
bulgogi,0,makanan
Lab qesehtan,6,kesehatan
3xInfaq,7,lain_lain
Tagihan HP,4,tagihan
Salon,7,lain_lain
OjekOnline,2,transportasi
Hansaplast,6,kesehatan
@ Fotokopi,7,lain_lain
2xKRL,2,transportasi
*Bayar Kos.,4,tagihan
Cappuccino,1,minuman
*MRT#,2,transportasi
ALAT MUSIK,5,hiburan
Microsof 365,4,tagihan
Matcha Latte,1,minuman
3xGoSend,7,lain_lain
Fries,0,makanan
Antasida,6,kesehatan
Kacamsta,6,kesehatan
Kereta Api,2,transportasi
2xPLN,4,tagihan
Frappe,1,minuman
Tagihan HP,4,tagihan
*Jam Tangan*,3,belanja
Token Listrik,4,tagihan
i*ket onser,5,hiburan
jne,7,lain_lain
#Kertas HVS#,3,belanja
Nasi Kuning,0,makanan
VITAMIN D,6,kesehatan
2 Buku Novel,5,hiburan
Lemon Tea,1,minuman
Cukur,7,lain_lain
Metromini,2,transportasi
2xChamomile,1,minuman
telur ceplok,0,makanan
Kaos,3,belanja
PARKIR MOTOR,2,transportasi
Pizza,0,makanan
paket nasi ayam,0,makanan
Makan Sian,0,makanan
First Media,4,tagihan
Scan,7,lain_lain
-Biaya Pendaftaran#,7,lain_lain
Nasi Goreng Seafood,0,makanan
IndiHome,4,tagihan
_Token Listrik-,4,tagihan
Muffin,0,makanan
Kop3 S^su,1,minuman
Risol,0,makanan
pulsa,4,tagihan
Betadine,6,kesehatan
SEWA KOS,4,tagihan
Komik,5,hiburan
Tiket Pesawat,2,transportasi
Taman Bemrain,5,hiburan
GOJEK,2,transportasi
Komik,5,hiburan
Teh Susu,1,minuman
Mobil Online,2,transportasi
Token Listrik,4,tagihan
Obat Maag,6,kesehatan
Modul,3,belanja
1 YouTube Premium,4,tagihan
Oabt Flu,6,kesehatan
Detergen,3,belanja
Dompet,3,belanja
_Cardigan-,3,belanja
Deodoran,3,belanja
Parkir Mobil,2,transportasi
jne,7,lain_lain
Biaya Berobat,6,kesehatan
Jjajangmyeon,0,makanan
BAYAR KOS,4,tagihan
TRANSFER,7,lain_lain
Grape Juice,1,minuman
PLN,4,tagihan
Bioskop,5,hiburan
Antasida,6,kesehatan
Pudding,0,makanan
2xKereta Api,2,transportasi
Klinik,6,kesehatan
Nonto Film,5,hiburan
Mobil Online,2,transportasi
Kebun Binatang,5,hiburan
Nescafe,1,minuman
Tagihan Listrik,4,tagihan
Kuota Internet,4,tagihan
-Bowling.,5,hiburan
Donasi,7,lain_lain
Cek Darah,6,kesehatan
*Tiket Konser_,5,hiburan
Commuter Line,2,transportasi
Amoxicillin,6,kesehatan
Profiterole,0,makanan
MaximCar,2,transportasi
Tagihan Telepon,4,tagihan
Resep Dokter,6,kesehatan
Iurn Organiasz,7,lain_lain
Nugget,0,makanan
Tiket Event,5,hiburan
KAOS,3,belanja
Tambal Gigi,6,kesehatan
Cukur,7,lain_lain
-Skincare.,3,belanja
Hotdog,0,makanan
Retribusi Parkir,2,transportasi
Lensa Kontak,6,kesehatan
1 Asuransi,4,tagihan
Karaoke,5,hiburan
SiCepat,7,lain_lain
Tiket Event,5,hiburan
cinepolis,5,hiburan
badminton,5,hiburan
bbm,2,transportasi
Sunscreen,3,belanja
Apple Juice,1,minuman
3xDiamond ML,5,hiburan
Transfer,7,lain_lain
Voucher Game,5,hiburan
CGV,5,hiburan
_Nasi Ayam Kremes#,0,makanan
Nescafe,1,minuman
#Vitamin C.,6,kesehatan
BBM,2,transportasi
Obat Flu,6,kesehatan
Apple Juice,1,minuman
Lab Kesehatan,6,kesehatan
Brown Sugar Latte,1,minuman
Cinepolis,5,hiburan
BPJS Kesehatan,4,tagihan
earphone,3,belanja
Hoodie,3,belanja
Wafge,0,makanan
Mobil Online,2,transportasi
Biaya Periksa,6,kesehatan
Sarapan,0,makanan
Deodoran,3,belanja
Tagihan Telepon,4,tagihan
OjekOnline,2,transportasi
Tagihan Listrik,4,tagihan
Hansaplast,6,kesehatan
*Calpico.,1,minuman
Ongkir,7,lain_lain
BPJS Kesehatan,4,tagihan
Betadine,6,kesehatan
Nescafe,1,minuman
BENSIN,2,transportasi
Sedekah,7,lain_lain
Betadine,6,kesehatan
MATCHA LATTE,1,minuman
Teh Hijau,1,minuman
Shopee,3,belanja
Pancake,0,makanan
Hoodie,3,belanja
laundry,7,lain_lain
Spidol,3,belanja
Modul,3,belanja
Tiket Masuk,5,hiburan
Cta Ariilk,5,hiburan
Detergen,3,belanja
Sunscreen,3,belanja
Token Listrik,4,tagihan
Top Up Game,5,hiburan
Hoodie,3,belanja
Materai,7,lain_lain
Puskesmas,6,kesehatan
damri,2,transportasi
Kertas HVS,3,belanja
Kabel Data,3,belanja
GrabExpress,7,lain_lain
Mikrolet,2,transportasi
Dieny Plus,4,tagihan
Hazelnut Latte,1,minuman
#Gorengan#,0,makanan
Nasi Box,0,makanan
Dakgalbi,0,makanan
Es Teh,1,minuman
Gnocchi,0,makanan
Carrot Cake,0,makanan
Ramune,1,minuman
Shopee,3,belanja
*Paket Data-,4,tagihan
Pameran,5,hiburan
JNE,7,lain_lain
SICEPAT,7,lain_lain
WAHANA,5,hiburan
Buffalo Wing,0,makanan
#Nachos.,0,makanan
gelang,3,belanja
Spotify,4,tagihan
Topi,3,belanja
#GoCar-,2,transportasi
Maxim,2,transportasi
XdI,5,hiburan
pecel lele,0,makanan
Telur Dadar,0,makanan
.GrabExpress_,7,lain_lain
scan,7,lain_lain
suplemen,6,kesehatan
Zakat,7,lain_lain
Frappe,1,minuman
Le Mineral,1,minuman
Japchae,0,makanan
3xSpidol,3,belanja
Mango Drink,1,minuman
JNT,7,lain_lain
MaximCar,2,transportasi
Es Kopi Susu,1,minuman
Obat Batuk,6,kesehatan
JT,7,lain_lain
Patungan,7,lain_lain
Resep Dokter,6,kesehatan
Adobe,4,tagihan
Stempel,7,lain_lain
GOJEK,2,transportasi
Taksi Online,2,transportasi
XXI,5,hiburan
GOSEND,7,lain_lain
GrabBike,2,transportasi
Fitness,5,hiburan
Betadine,6,kesehatan
Orange Juice,1,minuman
kebun binatang,5,hiburan
PLN,4,tagihan
PANCAKE,0,makanan
C$ickeW ing,0,makanan
BIAYA BEROBAT,6,kesehatan
Penggaris,3,belanja
Penggaris,3,belanja
Cap Cay,0,makanan
Materai,7,lain_lain
Donasi,7,lain_lain
SPBU,2,transportasi
Amoxicillin,6,kesehatan
@ Tenis,5,hiburan
Kopi Latte,1,minuman
1xPocari Sweat,1,minuman
Transfer,7,lain_lain
Es Teh,1,minuman
Mobil Online,2,transportasi
#Internet Bulanan_,4,tagihan
WiFi,4,tagihan
Earphone,3,belanja
Legalisir,7,lain_lain
Retribusi Parkir,2,transportasi
Es Kopi Susu,1,minuman
Jjajangmyeon,0,makanan
TAS,3,belanja
Earphone,3,belanja
3xJNT,7,lain_lain
2 Orange Juice,1,minuman
Buku Novel,5,hiburan
Setrika,7,lain_lain
TAGIHAN AIR,4,tagihan
Taman Bermain,5,hiburan
_Japchae.,0,makanan
Sotlens,6,kesehatan
DONASI,7,lain_lain
Komik,5,hiburan
Sepatu,3,belanja
Rapid Test,6,kesehatan
Kopi Tubruk,1,minuman
MRT,2,transportasi
Damri,2,transportasi
PLN,4,tagihan
Tas,3,belanja
2xTransjakarta,2,transportasi
Biaya Kos,4,tagihan
Nasi Padang,0,makanan
Materai,7,lain_lain
Formulir,7,lain_lain
Popcorn,0,makanan
Sausage Bread,0,makanan
UC PUBG,5,hiburan
Transjakarta,2,transportasi
First Media,4,tagihan
DIAMOND ML,5,hiburan
BPJS Kesehatan,4,tagihan
*ATM*,7,lain_lain
Festival,5,hiburan
2 Vitamin C,6,kesehatan
wetiau,0,makanan
Cappuccino,1,minuman
-Folder-,3,belanja
Billiard,5,hiburan
@ Asuransi,4,tagihan
parkir motor,2,transportasi
Peppermin Tea,1,minuman
Tikte Boskop,5,hiburan
.Salon*,7,lain_lain
Dimsum,0,makanan
Vanilla Latte,1,minuman
BBM,2,transportasi
Noodle,0,makanan
OBAT DIARE,6,kesehatan
Kontrakan,4,tagihan
Multivitamin,6,kesehatan
GrabExpress,7,lain_lain
tenis,5,hiburan
Kontraakn,4,tagihan
Ikat Pinggang,3,belanja
CARAMEL MACCHIATO,1,minuman
Alat Musik,5,hiburan
Espresso,1,minuman
Es Cendol,1,minuman
GOSEND,7,lain_lain
Jam Tangan,3,belanja
Earl Grey,1,minuman
maximcar,2,transportasi
BLT,0,makanan
CIRENG,0,makanan
Biaya Pendaftaran,7,lain_lain
Lemonade,1,minuman
-Puskesmas.,6,kesehatan
RAMEN,0,makanan
Scan,7,lain_lain
GoRide,2,transportasi
Tiket Event,5,hiburan
3xIndiHome,4,tagihan
Aqua,1,minuman
Vitamin C,6,kesehatan
IURAN,4,tagihan
ANGKOT,2,transportasi
Ramyeon,0,makanan
Kontpkaan,4,tagihan
